A2-15-10-W5,2004-07-08 14:06,38.2,331.82,21.68
C12-31-21-W5,2004-07-08 14:06,19.44,47.29,29.68
A8-13-11-W5,2004-07-08 14:06,66.97,66.38,37.35
A15-24-12-W5,2004-07-08 14:06,56.65,183.34,35.81
B2-48-14-W6,2004-07-08 14:06,64.56,419.63,11.08
B10-21-20-W5,2004-07-08 14:06,97.42,316.18,14.65
B7-115-17-W4,2004-07-08 14:06,74.41,363.16,12.25
B7-49-2-W4,2004-07-08 14:06,66.33,394.18,57.93
A10-74-23-W5,2004-07-08 14:06,79.31,264.99,59.25
D5-26-7-W5,2004-07-08 14:06,59.36,123.97,38.24
A1-55-5-W5,2004-07-08 14:06,29.3,126.66,26.62
D6-24-2-W5,2004-07-08 14:06,11.56,234.67,43.35
A6-58-1-W5,2004-07-08 14:06,33.6,17.76,46.75
C10-83-20-W6,2004-07-08 14:06,63.42,156.46,16.7
C10-109-14-W6,2004-07-08 14:06,35.94,326.34,52.17
D14-126-11-W5,2004-07-08 14:06,81.34,503.96,53.05
C1-36-17-W4,2004-07-08 14:06,53.37,35.0,56.07
B15-57-17-W4,2004-07-08 14:06,90.51,296.43,35.16
A5-107-8-W5,2004-07-08 14:06,38.48,211.61,40.27
C13-66-24-W6,2004-07-08 14:06,35.91,102.49,34.29
B13-50-22-W6,2004-07-08 14:06,104.21,319.7,34.64
B9-71-13-W5,2004-07-08 14:06,37.25,435.98,28.54
B7-59-1-W6,2004-07-08 14:06,76.65,126.97,22.63
D12-121-15-W5,2004-07-08 14:06,109.92,505.56,13.75
A2-69-11-W4,2004-07-08 14:06,55.0,139.58,21.84
A10-17-1-W6,2004-07-08 14:06,108.3,299.44,54.02
A13-84-9-W4,2004-07-08 14:06,15.4,358.89,38.76
B2-59-14-W5,2004-07-08 14:06,10.08,269.02,30.31
B5-86-22-W6,2004-07-08 14:06,96.88,136.01,15.58
A3-106-23-W6,2004-07-08 14:06,104.27,324.21,24.57
B3-61-18-W6,2004-07-08 14:06,18.94,153.11,25.81
A5-34-14-W5,2004-07-08 14:06,107.32,315.87,54.11
B2-90-7-W5,2004-07-08 14:06,60.6,151.91,22.39
A15-12-8-W4,2004-07-08 14:06,99.19,217.32,41.34
B1-16-7-W6,2004-07-08 14:06,55.52,45.32,27.61
C9-66-20-W4,2004-07-08 14:06,13.67,221.39,40.8
C9-33-17-W4,2004-07-08 14:06,45.38,222.46,21.31
C7-32-23-W6,2004-07-08 14:06,108.49,298.44,10.88
D8-90-20-W4,2004-07-08 14:06,69.19,199.57,43.32
C5-112-13-W4,2004-07-08 14:06,83.13,355.94,26.42
D1-70-18-W6,2004-07-08 14:06,27.28,184.99,24.74
C7-115-20-W4,2004-07-08 14:06,65.11,154.52,10.94
A9-16-21-W5,2004-07-08 14:06,39.38,46.61,41.05
C10-29-12-W5,2004-07-08 14:06,84.67,57.14,29.85
C12-113-19-W6,2004-07-08 14:06,54.42,173.32,40.1
C8-115-3-W4,2004-07-08 14:06,47.22,467.73,26.04
A4-62-20-W6,2004-07-08 14:06,68.01,159.83,10.25
B15-6-5-W6,2004-07-08 14:06,63.54,488.4,45.87
A1-39-18-W5,2004-07-08 14:06,59.54,367.71,23.29
B8-86-8-W4,2004-07-08 14:06,36.18,136.44,11.21
D13-8-19-W4,2004-07-08 14:06,86.88,497.91,15.91
D15-61-16-W4,2004-07-08 14:06,34.4,497.22,32.24
A5-51-4-W6,2004-07-08 14:06,28.77,274.69,20.11
B4-120-20-W6,2004-07-08 14:06,28.06,489.57,59.08
B5-73-13-W4,2004-07-08 14:06,66.05,382.42,50.05
C14-14-1-W6,2004-07-08 14:06,36.71,115.35,20.32
D11-75-23-W5,2004-07-08 14:06,57.35,10.42,13.37
A10-17-7-W4,2004-07-08 14:06,76.16,496.32,42.04
A4-47-20-W4,2004-07-08 14:06,25.31,363.98,50.23
D9-89-22-W5,2004-07-08 14:06,29.0,343.63,58.21
A2-2-24-W6,2004-07-08 14:06,99.96,58.01,32.82
A7-92-7-W4,2004-07-08 14:06,105.06,397.31,27.49
A12-110-19-W6,2004-07-08 14:06,107.97,463.38,20.99
B7-96-3-W6,2004-07-08 14:06,104.16,36.22,30.62
C5-120-24-W4,2004-07-08 14:06,84.29,262.7,40.96
B13-77-4-W5,2004-07-08 14:06,109.84,129.19,20.1
A6-16-8-W4,2004-07-08 14:06,66.04,153.09,53.28
C9-69-1-W6,2004-07-08 14:06,72.8,43.73,39.08
C4-74-6-W6,2004-07-08 14:06,101.79,419.0,31.79
C3-17-10-W5,2004-07-08 14:06,35.93,281.98,20.35
D7-72-20-W4,2004-07-08 14:06,31.83,371.33,37.14
B13-102-5-W6,2004-07-08 14:06,86.26,290.34,20.15
A13-40-7-W4,2004-07-08 14:06,19.49,191.14,19.67
D15-37-7-W6,2004-07-08 14:06,26.75,118.58,54.36
C1-35-1-W5,2004-07-08 14:06,109.74,333.56,56.46
D11-62-8-W6,2004-07-08 14:06,54.18,148.42,28.41
D10-1-21-W6,2004-07-08 14:06,70.81,292.42,53.85
D2-56-1-W5,2004-07-08 14:06,27.07,396.67,24.54
D16-20-18-W6,2004-07-08 14:06,16.4,426.54,39.57
C13-21-4-W5,2004-07-08 14:06,54.92,333.75,14.37
B2-123-8-W5,2004-07-08 14:06,81.9,329.71,18.78
B15-38-8-W4,2004-07-08 14:06,40.39,366.98,55.57
A10-10-5-W6,2004-07-08 14:06,25.16,36.98,16.8
C14-109-17-W5,2004-07-08 14:06,39.51,76.25,35.78
D11-50-9-W6,2004-07-08 14:06,72.89,497.57,23.0
C11-28-8-W4,2004-07-08 14:06,58.12,376.97,14.29
B10-100-2-W6,2004-07-08 14:06,33.82,280.46,55.84
B16-77-23-W6,2004-07-08 14:06,91.4,24.88,53.81
B16-78-1-W6,2004-07-08 14:06,40.74,380.64,38.48
D9-5-1-W4,2004-07-08 14:06,107.41,485.78,16.44
A1-11-21-W6,2004-07-08 14:06,71.25,257.02,57.49
B14-108-1-W5,2004-07-08 14:06,25.75,220.55,32.97
D9-66-2-W4,2004-07-08 14:06,82.13,495.17,29.19
D5-104-12-W4,2004-07-08 14:06,102.99,395.7,46.62
C13-75-9-W6,2004-07-08 14:06,89.98,167.36,48.22
A6-77-11-W4,2004-07-08 14:06,92.47,18.68,36.38
B1-102-10-W5,2004-07-08 14:06,50.65,368.41,51.08
A16-59-18-W4,2004-07-08 14:06,35.85,325.68,11.36
D11-33-13-W4,2004-07-08 14:06,57.65,377.92,52.22
B5-117-11-W4,2004-07-08 14:06,87.06,61.76,34.49
D5-1-3-W4,2004-07-08 14:06,63.22,420.43,17.22
A5-119-12-W4,2004-07-08 14:06,89.0,195.46,18.3
C1-31-17-W5,2004-07-08 14:06,60.09,324.41,13.97
D10-125-9-W6,2004-07-08 14:06,72.78,293.91,27.43
C6-60-23-W6,2004-07-08 14:06,75.29,174.64,49.36
C5-72-22-W6,2004-07-08 14:06,36.91,153.37,27.34
B16-101-5-W6,2004-07-08 14:06,63.48,491.54,22.7
D12-23-1-W4,2004-07-08 14:06,76.24,72.0,17.37
D2-96-17-W4,2004-07-08 14:06,33.47,382.91,33.05
C2-92-11-W4,2004-07-08 14:06,61.06,67.1,51.78
A14-70-14-W6,2004-07-08 14:06,51.84,101.68,13.07
A4-79-17-W6,2004-07-08 14:06,36.63,163.02,58.38
C14-121-21-W4,2004-07-08 14:06,88.07,506.61,55.81
C6-94-16-W6,2004-07-08 14:06,99.5,105.3,50.13
A11-126-10-W5,2004-07-08 14:06,59.21,87.01,31.11
A2-23-3-W6,2004-07-08 14:06,66.3,324.02,57.06
B2-22-2-W4,2004-07-08 14:06,105.58,148.16,37.47
D7-125-13-W5,2004-07-08 14:06,42.63,467.8,40.56
C1-41-4-W4,2004-07-08 14:06,53.59,408.69,11.55
A4-122-7-W4,2004-07-08 14:06,17.07,239.46,47.46
B5-125-17-W4,2004-07-08 14:06,63.62,477.13,58.93
A13-51-6-W4,2004-07-08 14:06,91.79,174.5,42.0
A12-98-23-W6,2004-07-08 14:06,101.72,321.95,12.03
D1-90-5-W4,2004-07-08 14:06,42.94,341.64,19.37
C2-76-8-W6,2004-07-08 14:06,37.54,441.5,59.67
C1-116-22-W5,2004-07-08 14:06,10.22,96.78,46.7
C11-23-11-W5,2004-07-08 14:06,49.95,268.83,41.06
D16-86-2-W6,2004-07-08 14:06,105.51,461.76,38.28
D7-26-23-W5,2004-07-08 14:06,98.75,98.49,55.32
C7-64-12-W5,2004-07-08 14:06,19.12,111.14,10.29
D2-46-12-W4,2004-07-08 14:06,97.36,209.29,50.34
D15-117-15-W6,2004-07-08 14:06,83.2,353.8,10.4
C5-65-8-W4,2004-07-08 14:06,40.53,239.1,25.71
C6-117-4-W5,2004-07-08 14:06,23.31,372.32,55.75
A11-83-18-W6,2004-07-08 14:06,12.3,378.25,37.65
D4-1-3-W5,2004-07-08 14:06,19.75,399.3,14.81
C9-88-20-W6,2004-07-08 14:06,26.48,118.31,38.77
C12-38-8-W6,2004-07-08 14:06,92.64,242.97,28.16
B5-71-16-W4,2004-07-08 14:06,52.95,178.55,24.83
D12-70-14-W4,2004-07-08 14:06,81.19,239.26,49.16
D10-2-9-W6,2004-07-08 14:06,21.29,36.66,59.16
A2-6-13-W6,2004-07-08 14:06,76.42,378.13,56.88
A7-40-11-W5,2004-07-08 14:06,96.5,190.61,35.45
A14-37-21-W6,2004-07-08 14:06,83.57,189.06,13.48
A14-1-11-W5,2004-07-08 14:06,11.9,249.82,40.07
B12-120-1-W6,2004-07-08 14:06,87.77,346.14,31.68
B5-19-13-W4,2004-07-08 14:06,59.59,95.71,48.99
B16-50-20-W4,2004-07-08 14:06,106.04,74.2,40.15
C16-125-21-W4,2004-07-08 14:06,59.88,210.89,14.11
A8-42-1-W4,2004-07-08 14:06,65.19,472.77,28.49
D3-13-2-W5,2004-07-08 14:06,105.37,174.28,53.3
A5-29-18-W6,2004-07-08 14:06,15.87,78.23,16.03
C13-20-19-W5,2004-07-08 14:06,43.51,474.56,33.73
A15-60-20-W4,2004-07-08 14:06,97.01,322.58,29.64
C13-122-4-W5,2004-07-08 14:06,79.42,450.59,53.55
A5-115-3-W5,2004-07-08 14:06,103.01,319.66,35.29
D11-81-20-W4,2004-07-08 14:06,49.22,214.04,12.81
D7-119-19-W4,2004-07-08 14:06,83.15,380.12,22.04
A16-85-19-W5,2004-07-08 14:06,98.29,13.37,24.92
B13-36-24-W5,2004-07-08 14:06,52.5,172.09,18.73
C2-28-2-W5,2004-07-08 14:06,58.65,220.06,40.37
C14-55-24-W4,2004-07-08 14:06,106.23,64.63,25.25
D6-8-15-W6,2004-07-08 14:06,29.89,45.69,17.58
A2-16-24-W6,2004-07-08 14:06,72.97,311.04,37.66
B2-83-8-W5,2004-07-08 14:06,47.39,466.63,23.0
D6-21-20-W6,2004-07-08 14:06,91.13,204.59,49.44
B16-7-14-W5,2004-07-08 14:06,55.29,149.18,35.63
D7-101-2-W4,2004-07-08 14:06,48.64,111.91,36.65
B3-98-5-W5,2004-07-08 14:06,66.78,340.26,15.86
D3-6-9-W4,2004-07-08 14:06,48.84,12.77,11.11
B3-62-24-W6,2004-07-08 14:06,85.8,145.55,17.31
D14-72-10-W4,2004-07-08 14:06,91.08,336.79,11.42
D13-90-24-W4,2004-07-08 14:06,18.99,438.8,22.47
D8-16-20-W6,2004-07-08 14:06,26.0,439.19,41.69
C14-27-24-W4,2004-07-08 14:06,28.18,183.41,41.39
B16-42-5-W5,2004-07-08 14:06,35.04,32.39,13.61
D15-6-13-W5,2004-07-08 14:06,59.2,451.5,31.15
D13-4-14-W6,2004-07-08 14:06,17.08,37.41,11.63
A15-30-6-W5,2004-07-08 14:06,43.88,170.51,24.77
B11-73-20-W4,2004-07-08 14:06,49.98,218.28,25.29
C15-88-2-W6,2004-07-08 14:06,66.71,35.31,10.56
A11-57-9-W6,2004-07-08 14:06,40.58,159.95,59.11
C8-122-6-W5,2004-07-08 14:06,36.04,289.79,58.04
B13-80-10-W6,2004-07-08 14:06,25.92,273.28,21.49
A15-107-13-W6,2004-07-08 14:06,18.97,301.64,58.75
C16-100-8-W5,2004-07-08 14:06,34.72,400.55,59.27
D8-104-13-W6,2004-07-08 14:06,19.76,144.02,50.38
C16-80-22-W6,2004-07-08 14:06,38.21,428.06,18.99
A2-22-20-W5,2004-07-08 14:06,79.23,24.59,39.36
C12-75-3-W6,2004-07-08 14:06,91.48,225.02,45.91
A6-105-2-W6,2004-07-08 14:06,87.51,405.47,21.43
A10-104-21-W5,2004-07-08 14:06,101.7,444.81,44.52
C6-26-16-W4,2004-07-08 14:06,69.62,475.28,44.73
A4-53-15-W5,2004-07-08 14:06,20.51,178.11,53.71
D11-118-19-W6,2004-07-08 14:06,72.46,227.29,36.39
C2-2-20-W4,2004-07-08 14:06,89.29,408.6,45.07
A8-82-10-W4,2004-07-08 14:06,46.67,376.89,49.34
D3-20-9-W6,2004-07-08 14:06,16.71,421.71,34.36
B15-20-19-W6,2004-07-08 14:06,37.33,98.74,31.57
C6-39-10-W6,2004-07-08 14:06,14.65,71.53,57.13
B15-110-19-W5,2004-07-08 14:06,26.37,362.54,57.44
D1-4-24-W5,2004-07-08 14:06,96.64,148.88,15.51
C3-98-15-W5,2004-07-08 14:06,76.1,300.38,20.55
B13-66-7-W5,2004-07-08 14:06,62.11,378.6,50.54
C5-4-3-W4,2004-07-08 14:06,19.73,502.02,57.0
A6-103-22-W6,2004-07-08 14:06,69.85,130.08,16.34
B15-32-11-W6,2004-07-08 14:06,109.55,134.5,56.26
A13-105-20-W4,2004-07-08 14:06,90.32,164.09,16.26
B8-50-2-W4,2004-07-08 14:06,38.52,444.42,16.56
A12-114-17-W5,2004-07-08 14:06,21.57,280.92,58.13
A12-65-8-W5,2004-07-08 14:06,83.93,173.75,51.8
D16-72-19-W6,2004-07-08 14:06,38.07,38.99,25.6
B9-116-2-W5,2004-07-08 14:06,13.75,501.64,54.46
D9-41-24-W6,2004-07-08 14:06,102.57,196.11,12.6
C3-102-20-W5,2004-07-08 14:06,44.77,384.06,32.38
D6-32-24-W4,2004-07-08 14:06,23.1,193.72,51.36
B14-21-18-W6,2004-07-08 14:06,36.66,72.18,18.81
D2-114-22-W4,2004-07-08 14:06,51.42,71.24,15.02
C13-42-12-W5,2004-07-08 14:06,54.45,139.1,52.33
B12-28-1-W5,2004-07-08 14:06,45.59,215.72,59.0
C6-5-6-W6,2004-07-08 14:06,83.77,176.54,43.46
C13-3-9-W6,2004-07-08 14:06,12.24,333.07,32.36
C5-28-13-W4,2004-07-08 14:06,53.96,350.61,15.45
C13-61-17-W4,2004-07-08 14:06,88.57,68.92,48.21
B11-123-11-W4,2004-07-08 14:06,23.42,43.76,39.0
B3-99-16-W6,2004-07-08 14:06,59.29,119.64,20.69
D11-85-13-W6,2004-07-08 14:06,34.67,193.66,32.79
B8-86-10-W6,2004-07-08 14:06,47.56,101.46,52.34
A7-69-2-W5,2004-07-08 14:06,21.85,154.06,38.68
A1-63-24-W4,2004-07-08 14:06,96.53,494.35,28.7
C9-39-9-W4,2004-07-08 14:06,86.11,206.99,40.38
B4-21-18-W4,2004-07-08 14:06,21.08,338.91,34.78
D11-77-5-W5,2004-07-08 14:06,71.4,404.78,47.5
B3-98-8-W5,2004-07-08 14:06,66.84,442.6,57.29
C16-2-22-W6,2004-07-08 14:06,20.37,396.79,30.1
D5-93-9-W6,2004-07-08 14:06,52.15,383.36,57.74
C15-65-3-W5,2004-07-08 14:06,52.79,125.84,37.91
B7-92-12-W4,2004-07-08 14:06,81.75,286.08,17.41
B13-111-7-W4,2004-07-08 14:06,42.3,367.19,19.25
B11-60-5-W5,2004-07-08 14:06,29.3,473.67,40.06
B6-113-2-W6,2004-07-08 14:06,16.92,26.9,48.13
B9-120-7-W5,2004-07-08 14:06,67.29,158.02,40.77
B2-114-1-W6,2004-07-08 14:06,38.27,442.93,49.65
D9-79-8-W4,2004-07-08 14:06,32.67,168.82,16.23
C9-24-16-W5,2004-07-08 14:06,29.36,311.25,19.05
A7-44-2-W6,2004-07-08 14:06,16.7,112.99,39.56
C16-92-19-W6,2004-07-08 14:06,93.49,237.98,13.95
C10-86-11-W6,2004-07-08 14:06,47.97,194.88,59.42
A11-100-13-W5,2004-07-08 14:06,63.34,141.28,52.3
C14-124-7-W4,2004-07-08 14:06,44.33,296.73,33.12
D6-61-8-W5,2004-07-08 14:06,20.08,159.92,56.09
A12-109-6-W6,2004-07-08 14:06,66.96,246.67,36.42
C7-66-3-W4,2004-07-08 14:06,53.33,386.63,36.3
B12-60-16-W5,2004-07-08 14:06,48.84,375.72,10.61
C4-56-5-W6,2004-07-08 14:06,84.5,422.32,34.48
D13-109-23-W5,2004-07-08 14:06,48.82,457.65,22.08
A1-118-10-W4,2004-07-08 14:06,32.58,130.0,18.52
B3-85-6-W5,2004-07-08 14:06,16.06,121.53,29.65
A7-30-16-W6,2004-07-08 14:06,63.28,266.52,19.83
B4-59-12-W4,2004-07-08 14:06,31.83,345.51,15.54
B13-51-13-W4,2004-07-08 14:06,73.39,245.64,50.53
A14-72-5-W5,2004-07-08 14:06,24.62,163.16,11.39
A2-82-20-W4,2004-07-08 14:06,31.66,270.89,25.83
A12-41-23-W4,2004-07-08 14:06,58.7,307.44,19.47
C12-33-13-W5,2004-07-08 14:06,28.48,502.86,48.09
A16-98-10-W5,2004-07-08 14:06,58.35,459.8,33.02
B5-45-19-W5,2004-07-08 14:06,98.65,348.33,38.27
B10-23-22-W5,2004-07-08 14:06,13.19,176.66,17.69
C4-29-17-W6,2004-07-08 14:06,36.17,80.92,41.43
C2-113-6-W6,2004-07-08 14:06,80.74,507.95,38.49
A13-14-12-W5,2004-07-08 14:06,46.39,303.28,19.14
C15-22-4-W5,2004-07-08 14:06,58.05,461.94,15.01
C9-9-2-W4,2004-07-08 14:06,100.69,112.68,41.04
D9-90-8-W6,2004-07-08 14:06,86.92,180.31,37.78
C1-24-11-W5,2004-07-08 14:06,109.38,135.92,13.86
B4-12-14-W5,2004-07-08 14:06,17.32,173.54,36.15
A7-17-12-W5,2004-07-08 14:06,91.44,402.27,11.18
C7-4-14-W4,2004-07-08 14:06,18.06,398.64,44.71
A5-24-18-W4,2004-07-08 14:06,42.31,145.38,35.15
B16-84-2-W6,2004-07-08 14:06,57.59,92.35,19.02
D6-17-11-W5,2004-07-08 14:06,22.86,286.51,28.25
C10-65-14-W6,2004-07-08 14:06,102.37,70.31,12.14
B4-46-12-W6,2004-07-08 14:06,71.7,294.28,33.12
B7-32-8-W4,2004-07-08 14:06,93.85,464.88,29.74
C2-68-21-W6,2004-07-08 14:06,77.83,231.72,52.24
C13-120-11-W5,2004-07-08 14:06,75.1,366.83,11.94
B6-29-10-W6,2004-07-08 14:06,108.21,254.33,40.6
A7-81-5-W4,2004-07-08 14:06,76.54,403.85,24.47
B10-32-2-W4,2004-07-08 14:06,23.63,175.73,58.66
B5-83-23-W6,2004-07-08 14:06,27.58,493.57,25.98
D4-2-11-W6,2004-07-08 14:06,12.08,57.44,53.64
B8-81-17-W6,2004-07-08 14:06,106.03,243.51,35.07
C4-57-1-W6,2004-07-08 14:06,40.11,340.48,14.23
B9-21-13-W4,2004-07-08 14:06,42.86,92.67,12.04
D14-34-23-W4,2004-07-08 14:06,54.3,327.59,20.56
D1-94-4-W5,2004-07-08 14:06,70.09,239.74,11.97
A8-113-10-W5,2004-07-08 14:06,34.2,252.54,32.63
A15-20-5-W5,2004-07-08 14:06,91.57,335.39,36.51
A14-83-4-W6,2004-07-08 14:06,100.63,167.38,18.25
B12-20-7-W6,2004-07-08 14:06,108.84,318.26,19.57
D12-122-4-W6,2004-07-08 14:06,54.24,18.26,17.27
B16-56-15-W4,2004-07-08 14:06,87.69,97.02,23.36
D11-87-1-W5,2004-07-08 14:06,64.19,417.67,42.44
A13-98-17-W5,2004-07-08 14:06,79.44,58.89,45.03
D6-35-7-W4,2004-07-08 14:06,41.16,505.85,35.28
B10-63-22-W4,2004-07-08 14:06,39.37,365.29,55.66
C5-20-24-W6,2004-07-08 14:06,26.01,201.14,28.23
C10-6-10-W6,2004-07-08 14:06,20.45,260.67,52.3
A9-75-12-W4,2004-07-08 14:06,61.32,490.04,21.85
B15-77-23-W6,2004-07-08 14:06,74.11,213.72,33.2
A14-23-22-W4,2004-07-08 14:06,10.01,398.87,49.52
B10-97-10-W5,2004-07-08 14:06,102.38,261.17,38.86
D6-59-24-W5,2004-07-08 14:06,58.2,14.01,35.95
B15-116-8-W6,2004-07-08 14:06,72.04,273.38,35.85
A1-50-3-W6,2004-07-08 14:06,21.38,495.11,19.98
C14-27-7-W6,2004-07-08 14:06,97.55,183.95,32.22
D16-98-19-W6,2004-07-08 14:06,36.76,220.56,27.53
C9-106-12-W4,2004-07-08 14:06,104.32,160.21,19.0
D8-79-3-W4,2004-07-08 14:06,13.09,57.61,34.92
B6-26-9-W5,2004-07-08 14:06,107.31,460.36,48.7
A11-2-1-W4,2004-07-08 14:06,55.38,197.35,32.53
A6-57-4-W4,2004-07-08 14:06,46.1,261.18,22.88
C9-124-4-W6,2004-07-08 14:06,36.64,500.51,51.89
B11-126-24-W6,2004-07-08 14:06,50.24,316.1,26.08
D4-25-6-W4,2004-07-08 14:06,45.59,471.79,35.7
A10-16-16-W5,2004-07-08 14:06,16.24,150.0,13.46
C14-45-24-W6,2004-07-08 14:06,57.62,202.84,58.71
B14-2-18-W6,2004-07-08 14:06,38.96,429.26,35.95
C10-68-20-W4,2004-07-08 14:06,109.68,178.14,31.8
C12-39-11-W4,2004-07-08 14:06,86.82,192.76,37.78
A5-81-4-W5,2004-07-08 14:06,76.66,29.07,20.73
B15-119-23-W5,2004-07-08 14:06,56.79,154.32,30.67
A10-44-22-W6,2004-07-08 14:06,60.38,103.56,23.5
B7-28-23-W5,2004-07-08 14:06,106.83,115.25,21.52
D3-35-8-W5,2004-07-08 14:06,89.76,317.94,34.1
A4-84-23-W4,2004-07-08 14:06,88.79,66.53,33.17
B2-108-7-W6,2004-07-08 14:06,65.45,300.74,19.62
C9-9-5-W5,2004-07-08 14:06,94.53,437.08,11.42
A3-95-16-W4,2004-07-08 14:06,50.55,472.81,39.57
C6-120-23-W6,2004-07-08 14:06,64.07,112.96,36.33
B16-102-7-W5,2004-07-08 14:06,42.68,232.66,39.24
C3-91-7-W6,2004-07-08 14:06,72.46,232.82,19.26
A14-49-22-W6,2004-07-08 14:06,59.47,400.63,20.56
B5-4-23-W4,2004-07-08 14:06,27.98,359.9,41.22
B12-14-24-W5,2004-07-08 14:06,18.45,489.67,37.05
B16-30-4-W6,2004-07-08 14:06,48.35,157.41,58.47
C10-54-7-W6,2004-07-08 14:06,101.78,206.98,21.3
B15-47-21-W6,2004-07-08 14:06,84.06,201.93,31.69
B5-105-12-W4,2004-07-08 14:06,14.29,490.6,41.45
D9-78-21-W4,2004-07-08 14:06,83.29,72.22,27.71
B2-21-11-W5,2004-07-08 14:06,87.75,262.48,24.55
C9-45-7-W5,2004-07-08 14:06,26.28,445.36,54.47
C10-48-11-W6,2004-07-08 14:06,62.16,248.33,41.18
B8-67-12-W4,2004-07-08 14:06,36.53,428.6,39.79
A13-106-13-W6,2004-07-08 14:06,14.21,10.13,24.81
A1-73-19-W6,2004-07-08 14:06,21.9,397.8,51.5
A14-81-20-W6,2004-07-08 14:06,69.53,245.21,16.78
A8-6-5-W5,2004-07-08 14:06,33.19,308.76,16.67
A16-43-4-W4,2004-07-08 14:06,66.4,184.27,20.95
C5-4-23-W4,2004-07-08 14:06,104.59,486.97,22.52
B9-42-4-W5,2004-07-08 14:06,60.01,226.16,41.86
C4-71-13-W5,2004-07-08 14:06,67.77,188.19,24.71
C2-11-18-W5,2004-07-08 14:06,13.86,460.28,33.07
D2-57-4-W5,2004-07-08 14:06,96.31,494.68,32.43
C11-1-21-W5,2004-07-08 14:06,104.61,276.45,24.01
B8-61-6-W4,2004-07-08 14:06,32.28,70.26,56.41
D2-68-11-W4,2004-07-08 14:06,22.94,448.91,20.73
C1-57-24-W4,2004-07-08 14:06,94.39,226.81,19.26
D2-40-6-W4,2004-07-08 14:06,32.19,406.8,18.09
D12-35-6-W6,2004-07-08 14:06,42.85,152.1,27.19
D9-29-15-W4,2004-07-08 14:06,11.31,391.16,44.93
C10-40-23-W6,2004-07-08 14:06,37.6,346.94,53.77
A5-71-13-W6,2004-07-08 14:06,65.37,21.55,24.29
A5-8-22-W6,2004-07-08 14:06,33.68,110.73,47.53
D12-38-21-W5,2004-07-08 14:06,108.1,398.33,23.0
C5-77-7-W6,2004-07-08 14:06,102.1,179.77,52.76
D2-70-3-W4,2004-07-08 14:06,70.87,95.27,30.14
B2-96-24-W4,2004-07-08 14:06,90.73,450.85,52.5
B3-115-14-W6,2004-07-08 14:06,54.74,117.56,25.06
D13-105-21-W5,2004-07-08 14:06,74.03,40.98,52.89
D14-51-5-W5,2004-07-08 14:06,39.46,129.73,19.96
A7-61-17-W4,2004-07-08 14:06,11.35,129.28,21.64
C2-125-23-W4,2004-07-08 14:06,88.13,285.7,51.99
A9-116-21-W4,2004-07-08 14:06,101.32,72.75,11.74
A11-93-4-W5,2004-07-08 14:06,22.14,506.62,56.35
B4-101-4-W4,2004-07-08 14:06,98.56,367.07,53.35
A8-24-23-W4,2004-07-08 14:06,88.52,263.67,18.72
D1-37-24-W5,2004-07-08 14:06,42.03,157.99,17.44
D13-48-15-W4,2004-07-08 14:06,44.19,191.8,36.98
B13-114-14-W6,2004-07-08 14:06,30.83,177.78,18.32
D15-12-22-W4,2004-07-08 14:06,49.54,319.75,42.05
B6-82-2-W4,2004-07-08 14:06,101.09,252.89,57.21
C15-85-19-W4,2004-07-08 14:06,98.82,383.96,45.52
A5-108-12-W6,2004-07-08 14:06,89.86,180.28,57.01
A5-117-24-W6,2004-07-08 14:06,37.2,153.57,50.88
B4-110-1-W6,2004-07-08 14:06,80.73,415.04,19.1
D4-91-17-W4,2004-07-08 14:06,86.24,134.79,48.36
D16-65-2-W4,2004-07-08 14:06,79.61,225.44,55.93
D4-48-19-W6,2004-07-08 14:06,48.67,422.31,46.23
B6-75-23-W6,2004-07-08 14:06,63.17,414.43,30.01
A10-59-12-W4,2004-07-08 14:06,12.36,198.55,38.94
C6-94-22-W4,2004-07-08 14:06,30.08,249.73,37.44
B13-40-12-W4,2004-07-08 14:06,59.87,347.65,41.38
B7-47-6-W4,2004-07-08 14:06,96.49,96.37,15.8
B11-42-10-W4,2004-07-08 14:06,94.37,396.93,48.66
C2-7-16-W4,2004-07-08 14:06,49.05,73.8,26.71
B15-53-2-W6,2004-07-08 14:06,63.32,345.89,56.67
A9-60-22-W6,2004-07-08 14:06,66.38,118.79,57.79
D6-83-3-W5,2004-07-08 14:06,37.83,109.66,27.88
D16-89-19-W6,2004-07-08 14:06,63.95,91.08,19.02
B1-8-10-W5,2004-07-08 14:06,44.86,34.06,30.54
D9-103-17-W5,2004-07-08 14:06,107.83,312.18,12.3
A2-53-8-W5,2004-07-08 14:06,51.25,123.08,51.86
C6-125-6-W5,2004-07-08 14:06,84.45,440.49,58.83
A14-3-2-W6,2004-07-08 14:06,29.16,422.56,37.13
D15-55-19-W5,2004-07-08 14:06,41.08,207.53,57.15
C16-106-10-W4,2004-07-08 14:06,50.51,487.01,25.68
A9-31-11-W6,2004-07-08 14:06,13.89,328.04,10.79
B16-87-3-W4,2004-07-08 14:06,39.57,109.2,22.0
C10-72-13-W4,2004-07-08 14:06,106.48,246.94,31.17
B3-104-5-W6,2004-07-08 14:06,75.71,246.08,47.79
A16-90-1-W4,2004-07-08 14:06,45.32,154.99,50.76
A14-5-15-W6,2004-07-08 14:06,68.09,340.73,30.96
B12-42-8-W4,2004-07-08 14:06,21.85,332.8,39.54
