B3-98-5-W5,2989.68,2693.26,19.88,1.49,6
D3-6-9-W4,3439.77,2774.47,13.35,3.21,24
B3-62-24-W6,3601.13,3307.29,5.67,4.66,11
D14-72-10-W4,1812.03,1599.17,16.32,1.83,13
D13-90-24-W4,3502.73,3050.63,3.0,1.68,8
D8-16-20-W6,4167.7,3645.29,7.99,4.14,22
C14-27-24-W4,1906.2,1497.79,21.21,2.21,12
B16-42-5-W5,2058.92,1848.85,3.88,2.12,24
D15-6-13-W5,2660.93,2061.94,21.94,2.74,21
D13-4-14-W6,4168.02,3650.6,17.49,2.68,20
A15-30-6-W5,4249.08,3912.22,19.82,4.36,9
B11-73-20-W4,1136.62,914.05,16.34,3.06,11
C15-88-2-W6,3441.82,3257.09,6.67,2.23,4
A11-57-9-W6,3782.11,3250.56,18.91,1.94,19
C8-122-6-W5,3185.12,2582.75,24.44,4.16,8
B13-80-10-W6,4383.11,3591.28,10.03,3.33,9
A15-107-13-W6,4240.61,3430.78,10.2,4.63,24
C16-100-8-W5,3570.69,3190.89,16.42,3.02,8
D8-104-13-W6,1234.86,1017.89,16.26,3.04,20
C16-80-22-W6,4138.74,3413.99,4.1,1.44,22
A2-22-20-W5,2571.13,2282.82,20.51,4.99,9
C12-75-3-W6,4285.86,3473.57,7.57,1.06,6
A6-105-2-W6,1129.55,1047.66,23.31,1.31,10
A10-104-21-W5,1421.59,1167.43,18.52,1.44,13
C6-26-16-W4,2825.94,2134.07,21.74,2.6,20
A4-53-15-W5,1212.27,1026.56,15.62,4.93,19
D11-118-19-W6,4415.33,4141.16,4.69,4.37,3
C2-2-20-W4,1006.26,889.91,5.03,1.95,21
A8-82-10-W4,1913.77,1574.76,14.72,2.15,8
D3-20-9-W6,1164.5,1052.32,20.81,2.12,19
B15-20-19-W6,3172.3,2682.65,13.42,2.42,12
C6-39-10-W6,1630.38,1257.69,24.25,2.61,13
B15-110-19-W5,4467.76,4201.48,20.82,4.83,20
D1-4-24-W5,3802.83,3030.4,24.71,3.6,13
C3-98-15-W5,2979.08,2354.17,4.6,2.81,24
B13-66-7-W5,3928.78,3032.94,4.17,3.28,24
C5-4-3-W4,1192.84,964.86,10.31,4.79,15
A6-103-22-W6,1804.3,1662.96,3.3,4.34,25
B15-32-11-W6,4128.8,3827.35,24.73,2.77,3
A13-105-20-W4,3569.72,3048.32,4.13,4.03,16
B8-50-2-W4,2295.61,1999.74,10.14,3.51,3
A12-114-17-W5,2801.51,2251.46,15.97,4.16,20
A12-65-8-W5,1977.41,1717.45,5.93,3.64,14
D16-72-19-W6,4442.79,3556.74,22.48,3.31,23
B9-116-2-W5,1815.03,1430.77,13.36,3.32,23
D9-41-24-W6,3375.91,2900.51,17.1,2.7,22
C3-102-20-W5,1680.15,1405.32,22.05,4.52,4
D6-32-24-W4,3623.27,3213.93,19.2,4.38,25
B14-21-18-W6,1547.32,1335.2,21.98,2.85,19
D2-114-22-W4,3767.98,3531.89,22.51,3.09,7
C13-42-12-W5,1447.0,1314.06,21.17,2.18,14
B12-28-1-W5,2212.32,1977.3,16.49,1.16,17
C6-5-6-W6,3633.46,2974.22,10.67,1.53,19
C13-3-9-W6,2341.18,2029.01,12.25,4.13,10
C5-28-13-W4,4323.02,3434.49,12.6,1.38,20
C13-61-17-W4,2527.79,2286.46,13.66,3.89,18
B11-123-11-W4,4252.64,3386.51,22.02,1.85,12
B3-99-16-W6,4211.98,3701.6,13.13,1.67,7
D11-85-13-W6,3874.45,3226.2,19.99,4.36,3
B8-86-10-W6,1995.18,1569.27,8.41,1.64,4
A7-69-2-W5,4239.87,3724.04,15.64,2.62,16
A1-63-24-W4,2332.92,1941.66,17.55,4.75,12
C9-39-9-W4,2036.32,1894.53,19.47,1.54,16
B4-21-18-W4,1963.38,1768.23,3.76,3.86,10
D11-77-5-W5,4321.4,3881.82,23.02,1.88,25
B3-98-8-W5,2190.9,1770.93,16.78,1.49,10
C16-2-22-W6,2752.61,2326.62,21.48,2.49,23
D5-93-9-W6,1544.77,1295.86,17.64,4.35,4
C15-65-3-W5,2536.03,2407.46,21.36,4.77,22
B7-92-12-W4,1157.79,1044.54,14.51,2.08,18
B13-111-7-W4,2914.64,2436.95,20.28,2.83,20
B11-60-5-W5,3454.33,2893.36,7.62,3.66,7
B6-113-2-W6,1785.83,1516.72,23.2,4.92,21
B9-120-7-W5,2405.41,2122.03,23.68,3.9,13
B2-114-1-W6,2978.69,2293.73,24.79,4.36,5
D9-79-8-W4,3697.37,2821.05,24.59,3.21,18
C9-24-16-W5,1334.55,1166.17,4.14,4.67,4
A7-44-2-W6,4172.16,3500.42,11.41,4.26,4
C16-92-19-W6,1018.57,836.29,15.68,2.15,16
C10-86-11-W6,4330.42,3539.49,12.93,1.34,25
A11-100-13-W5,2947.18,2701.59,22.47,4.74,8
C14-124-7-W4,4043.14,3227.25,4.11,3.53,6
D6-61-8-W5,1344.17,1270.47,9.38,1.56,14
A12-109-6-W6,1895.03,1447.1,22.01,2.5,17
C7-66-3-W4,3738.87,3321.72,10.09,2.68,6
B12-60-16-W5,2781.12,2554.8,20.52,2.36,11
C4-56-5-W6,3191.7,2449.58,19.01,1.24,10
D13-109-23-W5,2998.86,2745.78,15.55,3.68,3
A1-118-10-W4,1176.72,956.81,17.34,4.63,12
B3-85-6-W5,3620.37,3435.42,11.83,1.77,8
A7-30-16-W6,2366.53,1812.47,15.77,3.04,25
B4-59-12-W4,3893.98,3082.9,10.66,3.47,6
B13-51-13-W4,1552.67,1448.54,6.2,3.8,23
A14-72-5-W5,3810.39,3297.44,15.5,3.61,20
A2-82-20-W4,1094.53,970.74,21.92,2.62,5
A12-41-23-W4,1276.69,995.65,8.05,3.77,3
C12-33-13-W5,3120.97,2439.0,7.68,4.1,22
A16-98-10-W5,4071.82,3515.65,9.14,2.35,18
B5-45-19-W5,1212.72,944.49,9.81,4.03,23
B10-23-22-W5,4408.63,3576.52,16.37,3.45,5
C4-29-17-W6,2968.47,2480.13,12.51,4.46,4
C2-113-6-W6,3001.44,2777.33,11.87,3.71,24
A13-14-12-W5,2205.09,1933.96,13.04,1.84,4
C15-22-4-W5,2033.81,1810.95,17.05,4.16,13
C9-9-2-W4,4061.22,3269.85,4.22,4.2,13
D9-90-8-W6,3838.5,3214.07,18.62,2.88,7
C1-24-11-W5,1964.51,1624.62,3.44,4.12,13
B4-12-14-W5,2941.03,2292.84,7.55,1.44,9
A7-17-12-W5,3285.59,2869.51,20.65,2.98,16
C7-4-14-W4,2379.51,1851.15,17.74,4.13,21
A5-24-18-W4,2536.44,1977.76,16.63,1.98,23
B16-84-2-W6,3896.48,3057.66,24.57,3.42,8
D6-17-11-W5,1677.4,1415.82,3.86,1.68,23
C10-65-14-W6,2703.48,2301.04,18.48,4.36,16
B4-46-12-W6,2975.55,2813.11,3.07,4.69,7
B7-32-8-W4,2045.96,1720.44,10.02,4.23,7
C2-68-21-W6,1907.37,1543.93,17.65,3.85,13
C13-120-11-W5,3244.8,2550.6,19.59,4.42,7
B6-29-10-W6,4320.84,3627.61,8.32,4.45,10
A7-81-5-W4,1761.44,1664.52,4.23,4.33,8
B10-32-2-W4,4466.19,3558.8,9.65,1.89,18
B5-83-23-W6,1625.89,1425.49,10.61,4.82,19
D4-2-11-W6,3570.3,3240.82,16.36,3.54,5
B8-81-17-W6,1781.54,1483.74,12.33,3.08,22
C4-57-1-W6,4367.73,3951.27,15.99,1.78,6
B9-21-13-W4,1036.63,916.39,14.24,3.59,11
D14-34-23-W4,3410.89,2944.27,4.8,2.02,6
D1-94-4-W5,1870.52,1588.23,17.3,1.52,4
A8-113-10-W5,1563.49,1388.95,18.7,4.46,21
A15-20-5-W5,1822.82,1590.05,8.19,2.91,4
A14-83-4-W6,2334.72,2155.87,18.63,4.82,23
B12-20-7-W6,2595.39,2093.86,24.4,2.86,8
D12-122-4-W6,4136.99,3334.2,12.92,3.52,25
B16-56-15-W4,1320.66,1062.11,9.98,4.39,20
D11-87-1-W5,4147.3,3233.48,8.61,4.13,7
A13-98-17-W5,4195.81,3712.55,5.75,2.6,17
D6-35-7-W4,4221.11,3306.82,10.74,3.7,19
B10-63-22-W4,1349.36,1032.75,20.07,1.45,3
C5-20-24-W6,2748.73,2160.25,21.72,2.22,13
C10-6-10-W6,4396.3,3784.93,14.61,1.72,15
A9-75-12-W4,1957.0,1585.82,22.11,1.38,15
B15-77-23-W6,2649.17,2495.4,7.83,2.75,4
A14-23-22-W4,3943.58,3554.08,16.89,4.45,15
B10-97-10-W5,2885.42,2387.13,19.12,4.91,5
D6-59-24-W5,3187.81,2951.23,14.48,1.86,18
B15-116-8-W6,1426.61,1318.63,20.67,1.14,23
A1-50-3-W6,3410.54,2631.24,14.41,1.47,21
C14-27-7-W6,3561.52,2803.64,22.23,3.31,8
D16-98-19-W6,1455.56,1170.96,12.52,4.59,7
C9-106-12-W4,4044.39,3066.98,17.92,4.11,24
D8-79-3-W4,1837.44,1442.84,17.19,4.73,9
B6-26-9-W5,3019.7,2354.65,6.31,1.67,10
A11-2-1-W4,1244.64,1000.15,20.79,1.05,8
A6-57-4-W4,3267.79,2673.21,4.65,2.13,12
C9-124-4-W6,2602.72,2053.27,5.35,3.98,17
B11-126-24-W6,3629.51,3015.61,16.35,3.44,25
D4-25-6-W4,3790.16,2957.02,7.55,2.44,18
A10-16-16-W5,3854.86,3167.53,12.13,4.85,21
C14-45-24-W6,1259.06,1002.94,3.26,4.91,4
B14-2-18-W6,2928.1,2569.52,19.27,3.7,24
C10-68-20-W4,3644.56,3060.73,17.61,3.99,17
C12-39-11-W4,4152.39,3172.35,5.12,3.71,4
A5-81-4-W5,1450.08,1275.58,3.52,1.88,6
B15-119-23-W5,2928.33,2529.57,18.1,1.36,4
A10-44-22-W6,3070.95,2535.54,3.48,1.05,4
B7-28-23-W5,2234.86,1759.42,21.68,4.7,14
D3-35-8-W5,1766.07,1538.26,21.96,1.49,6
A4-84-23-W4,3316.52,2837.08,3.63,2.69,23
B2-108-7-W6,3206.32,2594.76,3.63,1.53,17
C9-9-5-W5,1498.37,1294.99,20.58,4.0,25
A3-95-16-W4,3919.35,3015.76,13.22,2.27,11
C6-120-23-W6,2889.47,2517.1,13.33,1.46,4
B16-102-7-W5,1813.15,1618.17,4.18,4.12,11
C3-91-7-W6,1996.85,1627.36,17.12,4.16,24
A14-49-22-W6,2495.45,1944.59,20.04,4.13,18
B5-4-23-W4,2955.21,2300.08,23.1,1.88,19
B12-14-24-W5,3812.73,3358.1,13.78,4.85,17
B16-30-4-W6,3182.37,2642.49,15.47,1.59,13
C10-54-7-W6,1410.66,1086.2,10.58,2.73,9
B15-47-21-W6,3797.34,3230.03,18.64,3.52,23
B5-105-12-W4,2668.55,2237.39,7.07,3.23,17
D9-78-21-W4,2586.99,2394.72,21.23,4.95,8
B2-21-11-W5,1582.09,1252.85,8.12,4.6,23
C9-45-7-W5,3677.27,3070.29,4.96,4.41,4
C10-48-11-W6,3563.12,2798.47,13.44,4.58,16
B8-67-12-W4,3857.99,3070.37,5.36,1.28,9
A13-106-13-W6,3190.81,2973.24,22.54,4.09,21
A1-73-19-W6,3724.24,3075.98,3.91,3.53,19
A14-81-20-W6,2686.52,2273.13,17.41,4.04,23
A8-6-5-W5,2933.72,2334.27,4.22,3.47,18
A16-43-4-W4,3794.24,3206.13,24.55,3.93,24
C5-4-23-W4,1937.59,1734.46,7.27,4.99,20
B9-42-4-W5,2330.19,1888.71,24.5,2.51,10
C4-71-13-W5,2522.16,2062.01,17.81,1.8,18
C2-11-18-W5,2418.34,2292.14,11.47,2.52,3
D2-57-4-W5,2400.86,2095.84,12.1,2.91,25
C11-1-21-W5,2354.14,2159.48,13.8,2.23,10
B8-61-6-W4,4419.32,3930.3,12.03,3.29,9
D2-68-11-W4,3135.73,2842.77,20.35,3.82,17
C1-57-24-W4,3682.46,3426.11,7.09,3.31,21
D2-40-6-W4,3971.09,3651.6,10.11,2.21,12
D12-35-6-W6,3579.49,2738.02,5.9,3.51,16
D9-29-15-W4,2010.4,1824.65,16.2,2.79,3
C10-40-23-W6,1272.38,1093.25,3.52,4.35,17
A5-71-13-W6,3165.76,2985.45,7.96,3.18,13
A5-8-22-W6,1724.59,1431.88,10.78,4.62,19
D12-38-21-W5,1664.98,1404.88,6.2,4.36,19
C5-77-7-W6,1279.65,1020.17,12.54,4.76,13
D2-70-3-W4,4442.83,3986.7,13.24,4.33,8
B2-96-24-W4,3154.66,2831.79,11.34,2.21,10
B3-115-14-W6,4101.41,3291.72,10.63,2.89,5
D13-105-21-W5,1490.1,1187.4,7.49,4.12,18
D14-51-5-W5,2471.77,2100.03,11.85,3.43,17
A7-61-17-W4,1796.54,1635.73,8.37,4.85,23
C2-125-23-W4,3280.82,2922.97,10.4,2.0,23
A9-116-21-W4,1759.06,1556.0,3.82,2.79,5
A11-93-4-W5,2571.99,2113.37,10.05,4.69,8
B4-101-4-W4,4402.97,3661.98,16.29,2.84,4
A8-24-23-W4,3343.54,2948.49,18.87,3.87,16
D1-37-24-W5,1588.59,1443.64,20.42,2.92,9
D13-48-15-W4,1356.7,1248.48,10.99,3.9,7
B13-114-14-W6,2689.14,2253.78,24.23,4.03,8
D15-12-22-W4,1725.08,1411.56,12.9,1.76,18
B6-82-2-W4,3113.89,2876.66,22.02,4.74,14
C15-85-19-W4,3728.69,2835.11,16.98,1.17,6
A5-108-12-W6,4068.79,3228.55,22.79,3.3,16
A5-117-24-W6,3298.93,2503.45,13.84,2.94,23
B4-110-1-W6,3598.42,3267.18,13.22,1.19,17
D4-91-17-W4,2796.62,2216.65,21.08,4.9,9
D16-65-2-W4,4027.08,3314.91,6.19,1.46,14
D4-48-19-W6,3052.02,2751.43,20.31,1.74,19
B6-75-23-W6,4412.41,3805.69,20.98,3.23,17
A10-59-12-W4,4154.91,3298.72,22.6,3.28,15
C6-94-22-W4,1042.15,898.75,18.9,2.26,11
B13-40-12-W4,1673.77,1287.01,6.5,3.87,11
B7-47-6-W4,1344.4,1062.52,15.18,4.99,15
B11-42-10-W4,1845.84,1535.96,18.9,4.86,8
C2-7-16-W4,1842.67,1661.64,13.57,1.21,20
B15-53-2-W6,3814.51,3022.1,6.97,3.86,10
A9-60-22-W6,2470.25,2225.85,20.9,2.97,9
D6-83-3-W5,3197.05,2764.01,19.32,2.6,23
D16-89-19-W6,4163.36,3753.54,18.37,4.93,16
B1-8-10-W5,2144.15,1881.2,6.49,2.59,9
D9-103-17-W5,1679.44,1411.81,21.2,4.41,6
A2-53-8-W5,1102.88,861.24,22.47,4.88,12
C6-125-6-W5,1035.66,827.02,17.34,4.69,24
A14-3-2-W6,3717.04,2932.95,19.02,4.9,6
D15-55-19-W5,1333.19,1057.29,24.93,1.21,20
C16-106-10-W4,3192.86,2395.5,13.78,1.91,24
A9-31-11-W6,2525.63,2214.96,9.11,4.92,14
B16-87-3-W4,2023.72,1697.04,19.36,2.16,18
C10-72-13-W4,3403.86,2558.86,19.46,2.42,3
B3-104-5-W6,4205.77,3291.85,23.5,5.0,3
A16-90-1-W4,1706.19,1411.68,10.47,4.27,21
A14-5-15-W6,1985.55,1606.87,12.51,1.82,25
B12-42-8-W4,1320.58,1199.74,17.69,3.61,13
D16-49-12-W5,2262.57,1957.93,5.07,1.11,7
D8-46-22-W6,1525.83,1319.63,19.17,4.08,19
C10-57-12-W5,3023.09,2738.4,3.34,2.88,5
A10-44-11-W4,2120.31,1605.49,18.45,4.3,7
D2-77-13-W5,3106.62,2744.62,3.1,2.24,3
A6-41-12-W4,3110.82,2894.24,21.43,3.84,4
B3-6-5-W5,3703.95,2822.08,8.54,1.24,4
B1-15-18-W5,4379.28,3330.73,12.55,1.64,23
A9-73-16-W4,2754.43,2165.68,7.71,1.91,10
B15-63-20-W6,3913.19,3315.15,3.49,4.37,24
B9-49-20-W4,1351.13,1069.86,16.55,1.79,16
D4-85-1-W6,1774.23,1556.01,18.44,1.57,6
A11-57-24-W5,2875.51,2610.41,19.75,4.46,3
A6-60-10-W5,2491.45,1881.34,19.82,4.46,12
D3-50-4-W5,2867.58,2354.05,4.36,3.35,11
D16-1-3-W5,2498.1,2237.35,4.99,1.57,5
A12-95-8-W5,2094.42,1682.66,20.37,1.3,3
B3-110-8-W5,4086.15,3251.33,24.17,1.69,16
C9-4-11-W6,4407.97,3438.58,15.84,3.32,10
A5-38-15-W4,3129.82,2431.38,4.27,4.42,6
D11-26-16-W5,1783.65,1446.64,6.59,1.9,18
C12-94-16-W6,1027.52,894.2,11.15,4.98,11
C14-16-14-W4,3403.36,3061.51,3.61,1.95,8
B13-100-16-W5,3432.81,2905.56,18.72,2.87,3
B8-2-1-W4,2790.39,2228.87,17.42,3.72,8
B8-76-1-W6,4387.16,4142.03,9.5,3.83,23
D8-24-6-W4,2319.84,2057.77,22.05,3.31,14
C14-7-16-W6,2431.64,2286.59,14.67,4.7,3
D8-35-4-W6,1915.88,1546.78,14.95,2.58,16
D10-23-14-W6,1161.01,951.27,23.78,3.69,3
D9-42-15-W6,2906.79,2399.18,22.46,2.8,5
D11-103-13-W4,4491.76,3811.69,13.74,4.2,17
B15-113-20-W5,1340.38,1272.34,18.22,2.09,20
C8-21-17-W4,2645.58,2509.58,4.58,2.35,17
B6-54-19-W5,1065.73,825.92,24.89,4.22,24
C10-80-20-W6,2001.62,1711.14,12.83,3.34,3
B8-33-2-W4,3062.41,2368.1,13.12,1.35,20
B4-36-24-W4,4044.68,3692.7,21.02,2.97,3
C3-39-17-W5,3845.71,3522.83,16.85,2.28,17
B5-24-23-W5,3631.96,2980.45,19.34,2.86,15
B13-67-10-W6,3295.32,2490.34,3.18,1.55,7
B6-80-7-W4,1718.65,1437.5,22.63,4.48,20
C11-73-9-W4,3445.79,3155.63,12.24,3.62,25
C16-105-13-W4,3021.8,2751.04,9.47,4.39,3
B5-36-15-W5,2639.9,2184.5,21.49,4.84,25
A16-16-8-W4,1863.28,1600.81,13.35,3.01,19
C1-22-15-W6,1480.91,1267.56,5.75,4.21,21
C3-90-22-W6,4115.76,3731.93,18.95,1.86,12
D11-107-2-W6,3225.98,2897.17,17.62,3.96,5
B8-37-11-W4,4280.45,3608.93,13.86,3.12,16
C1-2-24-W5,2641.56,2391.62,3.11,2.01,24
B13-90-9-W6,3252.4,2965.44,9.28,1.49,6
C11-81-23-W4,3391.82,2665.72,22.84,2.06,10
C5-6-23-W5,1777.75,1656.74,7.79,2.47,8
C16-32-22-W4,2753.48,2129.83,5.41,1.08,19
B3-112-17-W5,3978.02,3514.49,15.85,2.34,9
D12-32-23-W4,1344.23,1096.62,12.37,3.17,19
C3-125-13-W6,1608.93,1347.98,7.13,2.71,9
D13-116-14-W6,4118.0,3413.71,6.94,3.79,23
A4-27-16-W4,1435.66,1298.18,11.76,2.9,10
C9-22-18-W5,2618.12,2076.0,11.03,2.81,22
D14-48-14-W4,2742.6,2135.2,3.45,4.19,13
B4-125-23-W5,4389.0,3596.52,5.63,1.4,23
C13-97-8-W4,3553.92,3302.31,4.94,3.66,8
B5-41-10-W6,2528.6,2312.4,4.15,1.1,23
D6-113-4-W5,3621.02,3029.84,17.11,3.28,20
A2-36-19-W6,4117.32,3199.73,8.62,1.61,11
A12-93-5-W6,3135.06,2546.45,11.42,1.06,19
D12-111-4-W5,3184.17,2636.97,12.87,1.92,3
B2-96-8-W6,3946.23,3016.59,22.18,3.96,19
D6-76-15-W5,1968.48,1861.41,21.12,1.41,16
B12-108-23-W6,1317.22,1129.04,15.18,4.92,19
A11-125-14-W5,3004.16,2698.24,16.79,2.54,9
D15-123-3-W5,3405.7,3082.79,14.18,4.39,10
C4-123-18-W4,3494.57,2839.87,11.91,1.89,20
B16-14-24-W4,1760.14,1393.2,8.47,4.59,18
C10-44-9-W5,2559.02,2019.35,6.27,3.12,22
D13-64-12-W5,1124.32,851.03,9.43,4.2,21
C1-21-8-W4,3716.17,2916.29,8.79,3.05,14
D10-104-22-W4,4279.14,3900.57,14.13,2.01,12
D10-97-24-W5,1426.62,1322.77,12.07,2.68,9
B6-111-16-W6,4005.24,3795.59,11.99,3.12,24
A11-57-10-W4,2645.1,2349.01,20.36,1.7,3
D12-69-2-W6,3026.91,2404.65,18.78,2.91,22
A5-41-7-W5,3632.97,3086.96,9.74,4.78,14
C9-67-21-W4,3996.29,3384.97,12.2,2.76,11
C4-79-15-W5,1754.07,1633.1,14.16,4.13,18
B2-37-17-W4,2197.73,1817.96,15.27,2.24,16
A14-54-15-W6,1120.83,1011.26,19.52,1.54,18
C16-76-16-W4,4194.38,3717.53,19.58,4.14,8
B6-78-20-W5,3773.72,3072.22,10.9,2.82,8
D1-2-16-W5,3603.73,3058.1,6.38,1.28,17
A5-21-24-W5,3564.39,2831.53,24.09,1.4,13
A10-49-3-W4,3074.79,2796.31,7.18,2.71,22
C7-14-12-W5,4073.33,3752.61,7.68,2.83,16
D4-54-20-W5,1847.83,1574.88,3.25,2.35,22
D10-90-14-W5,1723.51,1333.51,13.87,3.0,10
D1-53-19-W5,1007.61,934.75,23.22,3.67,3
C14-35-4-W5,1255.71,978.07,20.8,1.11,3
B4-72-23-W6,2692.84,2555.17,13.25,4.45,21
D8-60-4-W6,4405.86,3648.83,13.4,2.81,15
A5-105-14-W4,3098.26,2791.39,6.0,1.07,13
B5-23-1-W4,2972.38,2428.39,16.21,2.44,10
A15-81-14-W6,4101.56,3422.06,18.06,4.16,20
C16-71-18-W6,2980.27,2316.66,13.29,4.72,16
D4-91-12-W5,3764.47,3078.39,8.91,1.61,17
D3-97-14-W4,3839.69,3524.11,7.21,1.15,5
B15-13-13-W5,2797.27,2412.76,13.55,2.71,20
C15-61-9-W4,1759.66,1341.52,24.34,1.24,5
B12-55-1-W4,2336.49,1862.61,8.67,2.68,6
D8-50-15-W6,4211.93,3737.33,10.38,2.4,10
D1-1-7-W5,2569.34,2234.4,13.09,1.7,16
C2-39-15-W5,1446.98,1295.23,13.44,4.74,14
C7-13-3-W6,1842.95,1446.92,14.46,3.51,18
A8-23-12-W5,2942.15,2454.65,18.27,2.12,20
D3-8-11-W4,1423.52,1349.14,9.23,2.55,13
C16-87-9-W6,2212.44,1938.52,14.65,4.03,10
A5-104-22-W6,3519.26,3052.55,14.13,4.96,16
D6-105-20-W4,3136.64,2799.75,21.09,1.51,25
B10-114-1-W6,2051.51,1673.76,4.03,1.84,4
A8-51-6-W6,2845.39,2397.16,10.26,2.93,7
A13-40-23-W4,3450.84,3011.48,24.27,2.75,23
B2-87-11-W5,4283.86,3304.43,4.66,4.96,8
D13-75-20-W6,3469.56,3071.77,4.11,3.84,11
D14-42-6-W5,1299.3,979.74,18.02,2.18,16
D6-119-13-W4,2138.04,1684.22,11.0,3.81,14
A15-120-15-W4,4013.73,3486.9,11.98,3.54,20
D5-37-18-W5,2550.42,1958.64,13.78,4.41,6
D5-19-14-W5,2823.07,2486.54,12.57,3.13,18
A13-59-6-W5,3645.23,2761.18,3.75,4.52,6
C14-75-20-W4,2118.1,1977.99,8.73,2.8,6
C5-78-23-W4,3548.56,2923.61,21.22,1.42,3
D4-125-8-W6,4247.13,3392.09,18.12,4.7,25
C11-109-19-W5,2870.7,2563.04,3.41,2.4,17
B15-38-9-W6,3838.31,3502.39,24.92,3.01,9
B15-27-2-W5,3093.11,2466.4,22.14,3.93,22
C4-116-12-W6,4367.65,3302.22,11.39,2.1,17
B12-14-3-W4,2349.99,1783.12,18.39,2.06,16
C11-49-24-W5,2800.62,2412.81,16.15,4.66,25
D7-48-5-W6,2998.07,2512.3,20.71,1.34,12
A8-2-8-W5,3747.21,3447.63,5.0,4.62,19
C3-94-20-W4,2879.29,2491.76,17.01,1.09,5
D6-84-3-W6,1855.51,1609.27,15.55,1.25,21
D16-125-15-W5,2614.58,2234.12,19.49,2.72,3
B10-47-14-W6,3625.31,3129.03,5.11,3.2,10
B10-79-17-W4,4121.36,3851.48,8.47,2.65,20
B2-70-1-W5,1451.46,1092.89,9.04,2.36,7
A16-113-11-W6,3824.73,3059.33,14.97,1.5,5
D1-29-3-W6,4007.12,3606.6,4.72,2.86,4
C2-31-2-W5,3230.87,2469.93,8.16,2.29,5
A7-9-13-W5,1549.42,1255.3,5.8,2.76,23
B10-76-12-W5,3151.52,2944.62,21.34,1.68,10
D11-27-12-W5,1873.66,1753.09,3.33,4.89,23
B14-49-20-W4,1411.45,1081.21,22.4,1.88,14
A6-50-5-W4,4458.48,3745.72,11.69,2.8,21
A10-112-23-W6,2334.64,1784.69,18.34,2.91,12
A5-38-15-W4,1832.03,1709.1,5.25,3.81,25
C4-14-13-W4,1191.36,1062.23,17.25,4.33,22
A10-17-10-W5,3348.84,2810.16,14.5,1.79,9
B9-92-24-W5,3096.63,2495.25,10.73,2.45,5
C13-116-2-W4,3398.81,2590.52,20.55,1.94,25
C9-37-4-W5,2580.01,2401.89,17.75,3.7,4
C8-71-3-W6,1572.81,1437.38,7.74,3.43,14
C13-77-4-W5,1699.11,1303.59,18.07,1.37,22
A12-58-6-W4,3485.14,2932.6,9.65,4.71,25
A14-31-4-W6,3642.48,2897.82,5.1,2.45,11
C12-44-15-W6,3799.79,3273.88,18.93,1.24,23
C8-8-4-W4,3263.5,2622.83,17.6,3.14,12
B15-124-1-W6,1026.8,849.79,4.66,1.43,17
D4-11-21-W5,1404.01,1213.92,10.94,4.65,12
C10-87-4-W5,1345.98,1211.55,3.93,4.96,4
D8-22-16-W6,3206.13,3000.83,21.75,1.74,24
C12-117-20-W5,2077.57,1805.82,7.54,4.78,3
A9-114-13-W6,3871.7,3543.41,21.63,2.65,8
D4-89-19-W4,2954.83,2610.16,24.47,1.78,10
C1-28-20-W6,3012.02,2363.04,16.04,1.62,23
D5-20-4-W5,3559.37,2778.51,19.08,3.54,22
D15-122-16-W4,1835.44,1485.6,14.45,4.06,19
C14-82-23-W6,2158.92,1698.55,9.34,3.45,12
C3-96-3-W6,2447.26,1995.42,16.12,4.65,11
A13-74-22-W6,1237.42,1173.1,7.81,4.11,21
C8-50-21-W4,3985.24,3031.53,13.58,2.69,24
B16-27-2-W4,4229.24,3800.25,11.26,3.24,7
C10-112-2-W6,2184.33,2065.03,24.4,4.23,22
B10-26-16-W5,1863.87,1541.27,7.82,1.04,24
B10-13-10-W4,1757.05,1498.31,14.89,2.19,21
B14-121-8-W6,2092.73,1677.33,7.18,3.53,5
B11-40-16-W6,2690.13,2165.69,24.28,3.83,7
B8-51-8-W5,2808.18,2644.92,11.66,2.32,18
C9-119-24-W5,4194.15,3912.69,8.43,2.02,21
B7-99-2-W5,1473.87,1297.52,10.8,4.28,5
C8-85-1-W4,3601.32,2902.51,23.31,2.11,12
B2-84-14-W5,1367.65,1296.79,12.21,3.61,21
B5-46-5-W4,3986.25,3400.78,24.53,4.52,10
A1-98-11-W4,3891.24,3659.46,18.08,2.99,7
A6-18-20-W6,1686.47,1367.52,8.3,3.86,17
D7-24-6-W6,2326.48,1782.17,24.82,3.02,4
C16-125-18-W5,2723.4,2399.86,3.45,2.78,22
C6-2-20-W5,4014.9,3100.48,15.69,2.37,12
D11-19-19-W5,3869.73,3305.15,10.68,4.94,13
B2-11-9-W5,3706.64,3138.95,14.44,4.89,8
D3-117-19-W4,3776.88,2849.73,19.57,1.94,4
B10-9-11-W4,2765.39,2619.63,23.94,2.56,17
C14-126-7-W5,2665.65,2158.01,24.24,4.46,23
C11-123-20-W4,1029.05,908.02,10.15,1.95,20
C11-87-13-W6,1094.02,984.08,10.89,3.77,20
B3-42-12-W6,3410.35,2661.46,19.34,3.89,19
C8-66-4-W5,2249.66,1697.43,6.46,2.3,21
C3-39-15-W4,2278.25,2088.21,12.86,2.33,15
B8-21-16-W4,3569.25,2816.18,18.04,1.03,20
A7-49-23-W5,4289.4,3618.51,5.24,3.04,11
